state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,03/09/2020,19000,19500,19500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,07/09/2020,19500,20000,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,14/09/2020,19000,19500,19500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,17/09/2020,19000,20000,19500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,21/09/2020,19000,19500,19500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,24/09/2020,18500,19500,19000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,28/09/2020,19500,20000,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,01/10/2020,19000,20000,19500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,05/10/2020,19800,20000,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,08/10/2020,19500,20000,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,12/10/2020,19500,20000,20000
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,15/10/2020,19000,19500,19500
Kerala,Pathanamthitta,Parakkodu,"Coconut Oil",Other,19/10/2020,20000,21000,21000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",01/01/2020,15700,15800,15800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",04/01/2020,15500,15600,15500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",09/01/2020,14700,14800,14800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",11/01/2020,14600,14700,14600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",15/01/2020,15000,15000,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",18/01/2020,15600,15700,15600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",22/01/2020,15600,15700,15600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",25/01/2020,14000,14100,14000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",01/02/2020,14000,14100,14100
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",08/02/2020,14500,14600,14600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",12/02/2020,14800,14800,14800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",15/02/2020,14800,14800,14800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",22/02/2020,14500,14650,14600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",26/02/2020,14800,14900,14850
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",29/02/2020,14800,14900,14850
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",04/03/2020,14600,14700,14600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",07/03/2020,14500,14600,14500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",11/03/2020,15000,15100,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",14/03/2020,14500,14600,14500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",16/03/2020,14800,14900,14800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",19/03/2020,14000,14100,14000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",21/03/2020,14000,14100,14100
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",28/03/2020,14500,14500,14500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",01/04/2020,15000,15100,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",04/04/2020,15000,15100,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",08/04/2020,15000,15000,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",11/04/2020,15500,15500,15500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",15/04/2020,15000,15100,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",18/04/2020,15000,15000,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",22/04/2020,15000,15000,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",25/04/2020,15000,15000,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",29/04/2020,15000,15100,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",02/05/2020,15000,15000,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",06/05/2020,15200,15200,15200
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",09/05/2020,15000,15000,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",13/05/2020,15000,15100,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",16/05/2020,15000,15000,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",20/05/2020,15000,15100,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",25/05/2020,15000,15100,15000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",27/05/2020,15200,15300,15300
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",30/05/2020,15200,15300,15200
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",03/06/2020,15000,15100,15100
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",06/06/2020,15300,15400,15400
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",10/06/2020,15400,15500,15500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",13/06/2020,15000,15200,15100
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",17/06/2020,16000,16100,16000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",20/06/2020,16500,16650,16600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",24/06/2020,16500,16700,16600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",27/06/2020,16600,16700,16700
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",01/07/2020,16700,16800,16800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",06/07/2020,16500,16600,16600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",08/07/2020,16700,16800,16700
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",11/07/2020,16500,16600,16500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",15/07/2020,16700,16800,16700
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",18/07/2020,16500,16600,16500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",20/07/2020,16500,16700,16600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",22/07/2020,16000,16100,16100
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",25/07/2020,16000,16200,16100
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",29/07/2020,15500,15600,15600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",01/08/2020,15500,15600,15500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",05/08/2020,16000,16200,16100
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",12/08/2020,16000,16100,16000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",15/08/2020,15700,15800,15700
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",17/08/2020,16000,16100,16000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",19/08/2020,16200,16400,16300
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",24/08/2020,16000,16200,16000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",26/08/2020,16000,16200,16000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",29/08/2020,17000,17100,17000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",02/09/2020,16000,16400,16200
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",06/09/2020,15800,16000,15800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",09/09/2020,16000,16100,16000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",12/09/2020,15800,16000,15800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",14/09/2020,16500,16600,16500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",16/09/2020,15500,15600,15500
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",19/09/2020,15600,15700,15600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",23/09/2020,16800,17000,16900
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",26/09/2020,16800,17000,16900
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",30/09/2020,16500,16700,16600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",03/10/2020,16800,16900,16800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",07/10/2020,17500,17700,17600
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",10/10/2020,17000,17100,17000
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",14/10/2020,16700,17000,16800
Kerala,Pathanamthitta,Ranniangadi,"Coconut Oil","Copra Oil",18/10/2020,17000,17100,17100
